snapped_at,price,market_cap,total_volume
2022-04-06 00:00:00 UTC,0.08216498179695163,8246956.199539524,448181.2914684461
2022-04-07 00:00:00 UTC,0.08247787822129737,8418646.745534679,443183.5341171428
2022-04-08 00:00:00 UTC,0.07581258954607961,7742210.636239997,765942.2218476452
2022-04-09 00:00:00 UTC,0.07016169498301375,7180383.25673084,408424.9628983674
2022-04-10 00:00:00 UTC,0.06928345659490501,7103059.426853046,322951.43520759506
2022-04-11 00:00:00 UTC,0.06656045753574359,6899067.489411714,318048.36573700263
2022-04-12 00:00:00 UTC,0.0654299922181218,6927261.001416588,335592.4840985547
2022-04-13 00:00:00 UTC,0.06527420255974371,6977568.808935844,268234.2972146144
2022-04-14 00:00:00 UTC,0.06510907216423892,6968306.185748194,228892.27854831037
2022-04-15 00:00:00 UTC,0.06440313312396637,6898729.1577541195,253476.44863076514
2022-04-16 00:00:00 UTC,0.0640838359093112,6874909.782805073,249149.54345786688
2022-04-17 00:00:00 UTC,0.0641236128963262,6948297.372342025,199955.18296383508
2022-04-18 00:00:00 UTC,0.06402023716261733,6957732.871630296,194393.97497115823
2022-04-19 00:00:00 UTC,0.06356878963105499,7018521.216092923,229555.1087439415
2022-04-20 00:00:00 UTC,0.06460920716801404,7159607.069856423,228103.8754751754
2022-04-21 00:00:00 UTC,0.06764448489942225,7498807.780871244,1648910.414751599
2022-04-22 00:00:00 UTC,0.06303007653880414,7010264.34017721,373791.0872001025
2022-04-23 00:00:00 UTC,0.06270984887255103,6986186.057265856,214746.35947472075
2022-04-24 00:00:00 UTC,0.062246724679701444,6945657.345120141,180594.05003776695
2022-04-25 00:00:00 UTC,0.062009732028889195,6926471.154684579,227127.0892003117
2022-04-26 00:00:00 UTC,0.061134150465675406,6961076.015741995,222814.84053821373
2022-04-27 00:00:00 UTC,0.061065885842560765,7073283.6083164625,187039.41759604213
2022-04-28 00:00:00 UTC,0.06103431129544279,7070886.4329770105,181883.85130061887
2022-04-29 00:00:00 UTC,0.060958607195854275,7096281.404347641,205114.35826070138
2022-04-30 00:00:00 UTC,0.0605052671646236,7072496.920607336,207824.42927740366
2022-05-01 00:00:00 UTC,0.060444229746130514,7093044.211656333,253127.58578748215
2022-05-02 00:00:00 UTC,0.059762281109679766,7010987.032397396,269670.5654966076
2022-05-03 00:00:00 UTC,0.0585409399400417,6951075.573358022,401430.7542490894
2022-05-04 00:00:00 UTC,0.05868583200247361,6982934.020407366,384481.9508584136
2022-05-05 00:00:00 UTC,0.05847952516426179,6994533.954012216,420307.86323237204
2022-05-06 00:00:00 UTC,0.05731830908430112,6901872.616550357,390084.76223947614
2022-05-07 00:00:00 UTC,0.054967950577289475,6650930.685495734,367276.25118697796
2022-05-08 00:00:00 UTC,0.054825181726418315,6651155.577127311,253872.63158085415
2022-05-09 00:00:00 UTC,0.05468027974648694,6622396.526232742,336545.118375624
2022-05-10 00:00:00 UTC,0.053931597164327695,6626759.155933501,348829.33104276285
2022-05-11 00:00:00 UTC,0.05390739850345855,6649340.132331807,315016.32613975636
2022-05-12 00:00:00 UTC,0.04600154985052333,5712147.53999274,406100.25592091714
2022-05-13 00:00:00 UTC,0.046329935845370845,5703609.305792273,231679.25347700415
2022-05-14 00:00:00 UTC,0.04481902334734303,5546057.448458309,262219.0929902843
2022-05-15 00:00:00 UTC,0.044246483500212035,5486259.244809591,237488.40507148256
2022-05-16 00:00:00 UTC,0.044088992644139256,5476829.667742136,285018.988194264
2022-05-17 00:00:00 UTC,0.043987580507867094,5527301.325694111,282441.6171130538
2022-05-18 00:00:00 UTC,0.04363574137408913,5568544.847936079,242160.69720928426
2022-05-19 00:00:00 UTC,0.0429783387095323,5502580.21806643,291812.46459138393
2022-05-20 00:00:00 UTC,0.04295589314414694,5501157.920131741,250047.61282157304
2022-05-21 00:00:00 UTC,0.0424473397999892,5452746.801896579,163871.44945986292
2022-05-22 00:00:00 UTC,0.04243361996874785,5456915.409076169,181720.097699086
2022-05-23 00:00:00 UTC,0.040669709674516226,5247362.403903351,222100.84529588558
2022-05-24 00:00:00 UTC,0.040648038133020696,5304203.104426854,173431.43576856583
2022-05-25 00:00:00 UTC,0.04038411427519506,5294536.241130228,178910.83478203902
2022-05-26 00:00:00 UTC,0.040244664020873296,5288946.546963176,187464.8765358078
2022-05-27 00:00:00 UTC,0.04091105336446978,5390214.7183048325,189855.15584101746
2022-05-28 00:00:00 UTC,0.04078311635073878,5433340.452179532,276452.6191897322
2022-05-29 00:00:00 UTC,0.040696912442096625,5432285.020642594,267202.4325132878
2022-05-30 00:00:00 UTC,0.04024708012841609,5378737.498894042,251237.6043470171
2022-05-31 00:00:00 UTC,0.040036144912312985,5436166.312401021,201640.4347628561
2022-06-01 00:00:00 UTC,0.04004279763619985,5447178.224220645,187538.21349369714
2022-06-02 00:00:00 UTC,0.04013220881868626,5475115.4644975215,201461.75797461305
2022-06-03 00:00:00 UTC,0.040081645605845775,5474673.942169547,187186.04225343876
2022-06-04 00:00:00 UTC,0.039468956324721916,5571370.160486965,208229.10958256133
2022-06-05 00:00:00 UTC,0.03939799512957585,5577468.5347878635,186553.49424728862
2022-06-06 00:00:00 UTC,0.03903724321491973,5541886.56788155,173004.25242813514
2022-06-07 00:00:00 UTC,0.03813620373518691,5476655.457693392,245227.2513145083
2022-06-08 00:00:00 UTC,0.0378526878150409,5440212.132177466,188201.76273134866
2022-06-09 00:00:00 UTC,0.03777884851537009,5451660.758218428,163534.66006369833
2022-06-10 00:00:00 UTC,0.03775760870183192,5448547.083415005,160003.1484179639
2022-06-11 00:00:00 UTC,0.03772695809579004,5469915.764176145,166622.37168602366
2022-06-12 00:00:00 UTC,0.03740013045938498,5423962.906560835,162584.245754038
2022-06-13 00:00:00 UTC,0.037064535299494286,5462864.15165674,179453.09861771367
2022-06-14 00:00:00 UTC,0.036885237712899484,5418096.914968266,273517.9998259448
2022-06-15 00:00:00 UTC,0.03649643244576484,5508229.322565132,247703.39957097016
2022-06-16 00:00:00 UTC,0.036459764601905094,5499830.865545541,271244.6565458425
2022-06-17 00:00:00 UTC,0.03645850088900734,5525918.197702088,276028.25357295887
2022-06-18 00:00:00 UTC,0.03635972160181912,5490699.077699347,282995.40945949435
2022-06-19 00:00:00 UTC,0.03638264608495997,5498272.1396228485,290178.4679585878
2022-06-20 00:00:00 UTC,0.03596287515971346,5464685.810604853,285483.38526034675
2022-06-21 00:00:00 UTC,0.035576017541712385,5436077.396752965,246654.5840160412
2022-06-22 00:00:00 UTC,0.03501419439079704,5384853.501323159,248077.37113010022
2022-06-23 00:00:00 UTC,0.03503512452051001,5380253.528202551,193373.28138185592
2022-06-24 00:00:00 UTC,0.034898000715431685,5380086.701137088,183446.82297482228
2022-06-25 00:00:00 UTC,0.03477238811777678,5386543.915475662,232429.5477622584
2022-06-26 00:00:00 UTC,0.034780981823841914,5372249.163254281,313985.7379016823
2022-06-27 00:00:00 UTC,0.0345713803882222,5343944.576096592,319009.71120941977
2022-06-28 00:00:00 UTC,0.033910780772400034,5291436.34227939,298050.95788397547
2022-06-29 00:00:00 UTC,0.032490963708321496,5089915.924398972,228875.07034925857
2022-06-30 00:00:00 UTC,0.032458123478275945,5093724.948064756,268700.6982786778
2022-07-01 00:00:00 UTC,0.031772239316537595,5027449.97458049,251064.82777014343
2022-07-02 00:00:00 UTC,0.03226987511371962,5071549.506888583,227480.28776083034
2022-07-03 00:00:00 UTC,0.03211268193959107,5077209.778432203,267020.94883321726
2022-07-04 00:00:00 UTC,0.03186313708471877,5045902.077408315,236664.7201831104
2022-07-05 00:00:00 UTC,0.031166472800255637,5128863.640310494,211423.55419990077
2022-07-06 00:00:00 UTC,0.031018644014337137,5121328.7978971,273952.9803301193
2022-07-07 00:00:00 UTC,0.030564105487764278,5072931.607620689,266019.9674987181
2022-07-08 00:00:00 UTC,0.030593747860595294,5070620.884409508,239656.92795486565
2022-07-09 00:00:00 UTC,0.030569879665898095,5059034.122198379,250315.26887309042
2022-07-10 00:00:00 UTC,0.030502585341482102,5086327.108445515,206768.83957330495
2022-07-11 00:00:00 UTC,0.030258959632839595,5051180.579191086,281725.91166491783
2022-07-12 00:00:00 UTC,0.02980135616689421,5023625.365557955,282251.3872030419
2022-07-13 00:00:00 UTC,0.02978287067065945,5087985.407549915,265894.16195867094
2022-07-14 00:00:00 UTC,0.029507341407777436,5089026.21540702,266046.5105551459
2022-07-15 00:00:00 UTC,0.029492709002403947,5088862.292767207,259336.6012907444
2022-07-16 00:00:00 UTC,0.029465332379741856,5082533.348947797,179107.66925479757
2022-07-17 00:00:00 UTC,0.029432165156314038,5092072.03838006,184189.99194777507
2022-07-18 00:00:00 UTC,0.029498536132755573,5103750.559289041,205551.8712443228
2022-07-19 00:00:00 UTC,0.029117945576688873,5092327.537617585,261413.61137370762
2022-07-20 00:00:00 UTC,0.029114812111109868,5114437.656334917,254320.12661491885
2022-07-21 00:00:00 UTC,0.028832904085442323,5093806.848156845,253415.61084800807
2022-07-22 00:00:00 UTC,0.028103238724006295,4977140.106206358,270475.5948944885
2022-07-23 00:00:00 UTC,0.0283583457325694,5017623.232881216,265195.5157017506
2022-07-24 00:00:00 UTC,0.028315750133778777,5021577.669114397,231085.79737738176
2022-07-25 00:00:00 UTC,0.02716174019721645,4822333.977148621,216142.72282196168
2022-07-26 00:00:00 UTC,0.026452058779851174,4749968.757310773,235969.0266396462
2022-07-27 00:00:00 UTC,0.02650649222919834,4762594.269469678,194320.77286786865
2022-07-28 00:00:00 UTC,0.026404311579070732,4742299.240901553,156818.8579203056
2022-07-29 00:00:00 UTC,0.026386600894419254,4771021.131660982,153864.0043627732
2022-07-30 00:00:00 UTC,0.02642848096718548,4792018.443098228,155581.530137377
2022-07-31 00:00:00 UTC,0.02628988178364042,4768387.088319639,154223.23030284612
2022-08-01 00:00:00 UTC,0.026372596858840743,4777622.258112895,161119.88284654447
2022-08-02 00:00:00 UTC,0.026166825863132282,4794205.248138614,188186.32622897855
2022-08-03 00:00:00 UTC,0.026184465410416413,4795055.214484638,159521.28775566063
2022-08-04 00:00:00 UTC,0.026156442254196034,4819590.158941442,141296.62875003056
2022-08-05 00:00:00 UTC,0.025950683481419587,4769092.348681027,157680.58519161746
2022-08-06 00:00:00 UTC,0.02576391828761843,4853264.567907713,153844.01696904938
2022-08-07 00:00:00 UTC,0.025764058289690046,4851145.937685322,169079.81811438705
2022-08-08 00:00:00 UTC,0.02565975292762839,4840580.297384766,176865.90730159436
2022-08-09 00:00:00 UTC,0.02533710335273801,4816634.156464207,202090.66975896052
2022-08-10 00:00:00 UTC,0.025066291811125477,4773120.188608293,206012.0014580012
2022-08-11 00:00:00 UTC,0.024750511440548507,4726247.134903908,181308.33142224577
2022-08-12 00:00:00 UTC,0.024623800828132272,4748151.550513707,196880.5485126831
2022-08-13 00:00:00 UTC,0.02447209429693643,4726517.649040575,199651.87252552144
2022-08-14 00:00:00 UTC,0.024378570000709563,4703846.18709504,159386.56729269878
2022-08-15 00:00:00 UTC,0.024155507412425697,4665695.524285052,190628.53508322517
2022-08-16 00:00:00 UTC,0.023913981064543646,4618102.482477077,189987.87696243887
2022-08-17 00:00:00 UTC,0.023231074355931067,4511594.673724119,198363.43148657755
2022-08-18 00:00:00 UTC,0.023179556084844212,4529338.8858425245,182410.85352578058
2022-08-19 00:00:00 UTC,0.022252099217189625,4363361.241998989,171923.1681749031
2022-08-20 00:00:00 UTC,0.02205883343260308,4334072.52793844,178209.8884380661
2022-08-21 00:00:00 UTC,0.021513453864140678,4228269.864916085,185141.8026913169
2022-08-22 00:00:00 UTC,0.0210127990428003,4140543.1851467188,149135.25502559787
2022-08-23 00:00:00 UTC,0.020813133671055393,4128592.3177969786,156490.5174322951
2022-08-24 00:00:00 UTC,0.020715689824287172,4122330.9733264185,158902.29020563635
2022-08-25 00:00:00 UTC,0.020691774208643703,4119471.9919914673,66572.60448514423
2022-08-26 00:00:00 UTC,0.020609968233144302,4117049.3673935845,72707.49956715753
2022-08-27 00:00:00 UTC,0.020655111522121978,4133139.626673022,68769.23962122071
2022-08-28 00:00:00 UTC,0.020696549086558307,4135417.267322896,63861.732797729346
2022-08-29 00:00:00 UTC,0.020353277194630346,4077453.4821720873,77559.71703322814
2022-08-30 00:00:00 UTC,0.020137413074329546,4033451.202707319,68979.37114542269
2022-08-31 00:00:00 UTC,0.01892442526407715,3798027.88355581,94258.50396690545
2022-09-01 00:00:00 UTC,0.018898852579044594,3803608.6523685204,55971.42491353302
2022-09-02 00:00:00 UTC,0.018557554195076202,3748321.9312852058,61140.65084454651
2022-09-03 00:00:00 UTC,0.018621014607371814,3761403.915828111,86663.61094498172
2022-09-04 00:00:00 UTC,0.018455158266750975,3739726.584805554,66761.70110364692
2022-09-05 00:00:00 UTC,0.01843082248098571,3722367.933504498,85512.958266309
2022-09-06 00:00:00 UTC,0.018047432099550086,3668308.4547682162,76030.84082135124
2022-09-07 00:00:00 UTC,0.01759420720354749,3587205.1003061407,103758.13335387634
2022-09-08 00:00:00 UTC,0.017217745477947848,3550996.301584114,85705.97073658807
2022-09-09 00:00:00 UTC,0.017342095305369454,3594040.6731928987,99955.05655791405
2022-09-10 00:00:00 UTC,0.017370624324785484,3603368.788619235,91037.64212331669
2022-09-11 00:00:00 UTC,0.01728083227532384,3579004.7146375333,88706.87446922663
2022-09-12 00:00:00 UTC,0.016569304519038954,3436830.8528088136,105503.08127930136
2022-09-13 00:00:00 UTC,0.016423015486258116,3427716.744554664,95589.52470131256
2022-09-14 00:00:00 UTC,0.016366231434516546,3420239.3687126157,89067.41159355963
2022-09-15 00:00:00 UTC,0.016275896011766912,3401167.720312053,78807.22828499193
2022-09-16 00:00:00 UTC,0.015856786356784242,3341701.4402378295,90639.28546772491
2022-09-17 00:00:00 UTC,0.015614229418930483,3309069.056311663,93006.47774558388
2022-09-18 00:00:00 UTC,0.01564187426398258,3315764.579168578,103078.67773837669
2022-09-19 00:00:00 UTC,0.015665192293571207,3318218.7738323356,90695.1346215446
2022-09-20 00:00:00 UTC,0.01543523216720668,3285225.6206094115,91671.6907601042
2022-09-21 00:00:00 UTC,0.015401572091089593,3289740.2514127675,81183.47149545142
2022-09-22 00:00:00 UTC,0.015239838195949956,3265746.4489617236,97801.75074216006
2022-09-23 00:00:00 UTC,0.015226375613681127,3270819.8852512664,75881.36371813212
2022-09-24 00:00:00 UTC,0.015286988634009895,3281104.5646083797,71209.7151623408
2022-09-25 00:00:00 UTC,0.015213695139884,3267333.030259705,76948.0437424889
2022-09-26 00:00:00 UTC,0.0151593014229658,3267425.8067067238,80218.39515897947
2022-09-27 00:00:00 UTC,0.015066066471865563,3262379.1763343927,67274.22124589302
2022-09-28 00:00:00 UTC,0.014318586972279572,3116648.6181896217,83130.85084826572
2022-09-29 00:00:00 UTC,0.014384322111825597,3135613.136853671,56736.79984170196
2022-09-30 00:00:00 UTC,0.014267058564897912,3176382.247998317,60347.570545970615
2022-10-01 00:00:00 UTC,0.014312746738341936,3183464.2868662905,79292.17061820989
2022-10-02 00:00:00 UTC,0.014243174288834964,3168396.4966387344,68946.87895552059
2022-10-03 00:00:00 UTC,0.014239939469776867,3175307.1584827537,70830.82976094684
2022-10-04 00:00:00 UTC,0.014087363622369798,3157863.1556253834,80014.00604171195
2022-10-05 00:00:00 UTC,0.014042350636596994,3148233.9399621333,79231.68892512895
2022-10-06 00:00:00 UTC,0.014320680826889176,3218058.6815291527,132664.01823773043
2022-10-07 00:00:00 UTC,0.013967482265292088,3145450.9843314528,94876.3080563395
2022-10-08 00:00:00 UTC,0.013493306963147527,3049769.4568541097,91218.30697162612
2022-10-09 00:00:00 UTC,0.013431542688196572,3037742.6115766144,78348.19275400855
2022-10-10 00:00:00 UTC,0.013419909580987911,3036411.083448062,82095.81031655986
2022-10-11 00:00:00 UTC,0.013163055168156254,2985597.2672190927,89220.56464143495
2022-10-12 00:00:00 UTC,0.013089298264738293,2971116.1978136245,78965.00591625778
2022-10-13 00:00:00 UTC,0.01287028682875654,2935323.8342043823,100868.01512202136
2022-10-14 00:00:00 UTC,0.012745248916274389,2908257.2575259893,90885.62167049259
2022-10-15 00:00:00 UTC,0.0126077852646017,2879175.634125525,89761.33035806158
2022-10-16 00:00:00 UTC,0.01232991648365695,2818812.62843189,79907.81864677678
2022-10-17 00:00:00 UTC,0.012333274218731432,2823506.4222864583,68606.83114761589
2022-10-18 00:00:00 UTC,0.012285269866657443,2820751.774949213,63112.041403145326
2022-10-19 00:00:00 UTC,0.012375790904877374,2849602.284672484,76803.65895039808
2022-10-20 00:00:00 UTC,0.012357552461763047,2876903.5134734567,66470.31300406854
2022-10-21 00:00:00 UTC,0.012344782847687598,2883444.9117185185,60666.36939560083
2022-10-22 00:00:00 UTC,0.011979722889185158,2806137.2818201645,76524.71513862812
2022-10-23 00:00:00 UTC,0.011992534936592612,2812534.8297492643,77155.13317805876
2022-10-24 00:00:00 UTC,0.011993927849738883,2819344.115536289,99526.89393044272
2022-10-25 00:00:00 UTC,0.01198592054259068,2828144.549439332,76891.46405328944
2022-10-26 00:00:00 UTC,0.011813444121024598,2790646.1357315276,104047.87897639105
2022-10-27 00:00:00 UTC,0.011750035933176133,2767397.0438988423,85464.50398159074
2022-10-28 00:00:00 UTC,0.011624553494983519,2756610.3708098126,103937.32570066453
2022-10-29 00:00:00 UTC,0.011489525079523367,2725883.580104469,93339.54814595675
2022-10-30 00:00:00 UTC,0.010231606477341023,2429370.8047613483,116106.09360932755
2022-10-31 00:00:00 UTC,0.00999401401160567,2380151.5463079135,79304.41721462301
2022-11-01 00:00:00 UTC,0.00996593362614428,2378140.107938093,90067.83059864314
2022-11-02 00:00:00 UTC,0.009950089235253399,2379757.660632362,89878.87412391101
2022-11-03 00:00:00 UTC,0.009982720535493692,2389528.0111626927,89068.4225624446
2022-11-04 00:00:00 UTC,0.01093800484960126,2618489.9994822424,118296.9484705824
2022-11-05 00:00:00 UTC,0.01078723568391275,2660362.12423942,99002.17108234398
2022-11-06 00:00:00 UTC,0.010707606902830333,2642222.1439016163,66267.17633277738
2022-11-07 00:00:00 UTC,0.010950421884375403,2704491.586183469,127776.7479065837
2022-11-08 00:00:00 UTC,0.01111133367607429,2746163.9462211183,115859.56754135416
2022-11-09 00:00:00 UTC,0.010946303620709785,2717170.0448794765,112523.6430156443
2022-11-10 00:00:00 UTC,0.01038901864624608,2575446.134145065,91134.71226559476
2022-11-11 00:00:00 UTC,0.010430089264624165,2590171.147643617,79197.6407648182
2022-11-12 00:00:00 UTC,0.010240807846189656,2558072.5236290446,84641.60564290948
2022-11-13 00:00:00 UTC,0.010000173913552108,2493637.41649561,70160.90303015627
2022-11-14 00:00:00 UTC,0.009877619480048217,2458054.6143087214,67538.00089092746
2022-11-15 00:00:00 UTC,0.009819673200436477,2482866.418131305,74009.86322481967
2022-11-16 00:00:00 UTC,0.009801335597373813,2458960.2816285742,88626.11425956884
2022-11-17 00:00:00 UTC,0.010318078487151387,2602890.428743398,123518.35067678952
2022-11-18 00:00:00 UTC,0.01005120017783029,2542120.065959557,62583.239298656954
2022-11-19 00:00:00 UTC,0.009951559346872616,2517939.949360986,59456.65542262289
2022-11-20 00:00:00 UTC,0.009954219232867186,2517951.526210964,57556.061228806066
2022-11-21 00:00:00 UTC,0.010097251254684582,2584897.406525999,243793.62009311194
2022-11-22 00:00:00 UTC,0.009862080723534509,2551335.867625048,88415.56566505917
2022-11-23 00:00:00 UTC,0.00989168541047935,2631379.0455084015,71984.00148460238
2022-11-24 00:00:00 UTC,0.009722333963531199,2588163.9301349437,96596.39246985914
2022-11-25 00:00:00 UTC,0.009969536422936357,2653806.773440451,89742.56067025631
2022-11-26 00:00:00 UTC,0.009980204736645423,2657731.007839719,65861.76905925987
2022-11-27 00:00:00 UTC,0.009953601156745538,2652016.2548215436,58205.93906115274
2022-11-28 00:00:00 UTC,0.009854481888095264,2646907.534833852,66158.46913094916
2022-11-29 00:00:00 UTC,0.009911976303564399,2644071.354450323,54660.35331523391
2022-11-30 00:00:00 UTC,0.009820291813438029,2630078.145229676,72646.39909914721
2022-12-01 00:00:00 UTC,0.009301904786846341,2499254.5555980997,80154.64153486029
2022-12-02 00:00:00 UTC,0.00963985104620781,2590958.308380357,56554.393246984604
2022-12-03 00:00:00 UTC,0.009707122946595753,2607017.232533904,57029.86551617749
2022-12-04 00:00:00 UTC,0.009628464658548894,2595622.6369259544,52453.00180659414
2022-12-05 00:00:00 UTC,0.009645266047282377,2601636.147854085,53019.54278456161
2022-12-06 00:00:00 UTC,0.00972875828265986,2624427.2822403507,52730.30221616025
2022-12-07 00:00:00 UTC,0.008370597944548946,2276076.334055781,66551.40754142938
2022-12-08 00:00:00 UTC,0.008890466260979274,2435288.691873846,196105.6555028597
2022-12-09 00:00:00 UTC,0.008560338319521823,2345738.217706344,76208.63040010503
2022-12-10 00:00:00 UTC,0.008437876387925411,2310048.7960892646,60568.498329152564
2022-12-11 00:00:00 UTC,0.008524125256713274,2331276.101234592,43660.41675918186
2022-12-12 00:00:00 UTC,0.00840336562028285,2311444.040809792,96254.86920579837
2022-12-13 00:00:00 UTC,0.008458736258859267,2353968.595037038,52641.18565985721
2022-12-14 00:00:00 UTC,0.008203163548803691,2316067.825856294,56313.73321501907
2022-12-15 00:00:00 UTC,0.008122177061868442,2292703.210560317,47183.33695330467
2022-12-16 00:00:00 UTC,0.008085132740651799,2286826.907426718,49805.11939916086
2022-12-17 00:00:00 UTC,0.008206503375880943,2309715.727786384,74765.2753653031
2022-12-18 00:00:00 UTC,0.007898924762062646,2267378.84296938,68894.270334799
2022-12-19 00:00:00 UTC,0.007819379154077682,2226468.310214253,80177.83321813484
2022-12-20 00:00:00 UTC,0.007160253528294331,2074409.419912779,68951.00784999742
2022-12-21 00:00:00 UTC,0.0071001148374410005,2059474.4689707388,6524.107640874158
2022-12-22 00:00:00 UTC,0.0069057853099836995,2006587.2217290222,25809.960001284115
2022-12-23 00:00:00 UTC,0.007020510678125072,2047120.0938603338,94060.49451333586
2022-12-24 00:00:00 UTC,0.006873592486956108,2004771.2559686597,80292.01502415698
2022-12-25 00:00:00 UTC,0.006955312957523808,2025438.3923465733,48128.64775730435
2022-12-26 00:00:00 UTC,0.006796085931565756,1996519.3898513697,35876.44976391007
2022-12-27 00:00:00 UTC,0.006809879044179364,2008007.3441353296,36877.0374124027
2022-12-28 00:00:00 UTC,0.0068342791438788485,2008645.1398083586,75182.98470958843
2022-12-29 00:00:00 UTC,0.006616884011650534,1954979.5405390856,73407.18211286284
2022-12-30 00:00:00 UTC,0.006408106607039989,1885226.5484324933,79069.55075703347
2022-12-31 00:00:00 UTC,0.006258062843923623,1828421.4244206105,36319.121933799695
2023-01-01 00:00:00 UTC,0.006257773639621985,1835309.8374155595,65500.03902204574
2023-01-02 00:00:00 UTC,0.006169583758182358,1817654.6938288698,40658.978785629304
2023-01-03 00:00:00 UTC,0.006155477154658605,1815059.8190709136,47426.618446017645
2023-01-04 00:00:00 UTC,0.006002578517228763,1782567.4306100646,54732.84808226254
2023-01-05 00:00:00 UTC,0.0063204936911012,1863653.1060636323,65216.79789887795
2023-01-06 00:00:00 UTC,0.006891210939578127,2038886.6735825255,133635.7880592456
2023-01-07 00:00:00 UTC,0.006015473553415207,1787727.978132282,77842.20761063424
2023-01-08 00:00:00 UTC,0.006451077205179685,1920251.323659982,25326.026726849657
2023-01-09 00:00:00 UTC,0.0063398280303422596,1883464.084820021,31896.253141803612
2023-01-10 00:00:00 UTC,0.006299496072735011,1883380.6499415152,57238.90155789577
2023-01-11 00:00:00 UTC,0.006301108480457562,1884331.8005968353,35899.76714410861
2023-01-12 00:00:00 UTC,0.006325629545692425,1894609.0546537025,66988.0458282116
2023-01-13 00:00:00 UTC,0.006072273650290999,1836536.6917018401,85807.85460365744
2023-01-14 00:00:00 UTC,0.00625596061981974,1874713.987023833,67546.69547591399
2023-01-15 00:00:00 UTC,0.006330864963498434,1918267.2398661005,81686.83934860807
2023-01-16 00:00:00 UTC,0.00593443793246444,1795946.6273808985,59420.32784477992
2023-01-17 00:00:00 UTC,0.006293801429660162,1914727.073689881,85364.68115318664
2023-01-18 00:00:00 UTC,0.006087083913828308,1867517.6338113693,88086.03841346361
2023-01-19 00:00:00 UTC,0.0059859395026176905,1823348.0268346593,84470.28586609109
2023-01-20 00:00:00 UTC,0.005860142869133568,1789640.501778583,50370.22739462053
2023-01-21 00:00:00 UTC,0.005889462307007044,1805852.9795616649,78851.8629811482
2023-01-22 00:00:00 UTC,0.007041306007115138,2154404.6240236373,166319.88201754083
2023-01-23 00:00:00 UTC,0.007947227725542794,2441503.2221474615,237246.760671223
2023-01-24 00:00:00 UTC,0.009729088850052716,2982437.524628176,202256.24217673062
2023-01-25 00:00:00 UTC,0.011569019196954612,3572217.184415425,285402.69038027996
2023-01-26 00:00:00 UTC,0.012741521789460275,3914532.5857073087,498835.09038337186
2023-01-27 00:00:00 UTC,0.01418759734559151,4593734.973343492,1130100.1530593992
2023-01-28 00:00:00 UTC,0.01630806667464918,5266877.4327147445,938095.0211587788
2023-01-29 00:00:00 UTC,0.016051143750362134,5191150.322891293,1793603.3657684678
2023-01-30 00:00:00 UTC,0.014696281131197432,4761637.092204033,140217.4988537488
2023-01-31 00:00:00 UTC,0.01951216815913908,6318063.645847141,138714.96137955642
2023-02-01 00:00:00 UTC,0.020399694546360998,7659751.3467213595,715995.6207633317
2023-02-02 00:00:00 UTC,0.01959343293560447,7407587.787744549,167314.31169279187
2023-02-03 00:00:00 UTC,0.01945401610556804,7398731.156213017,43234.026412221516
2023-02-04 00:00:00 UTC,0.018625762329758478,7075740.41682176,76538.1906191533
2023-02-05 00:00:00 UTC,0.018182313146736826,6924058.954163509,47934.737920080675
2023-02-06 00:00:00 UTC,0.017138211943676263,6531365.654880642,64286.50478141874
2023-02-07 00:00:00 UTC,0.017315824738603592,6606204.576800095,66339.53776295371
2023-02-08 00:00:00 UTC,0.017256674855801887,6592464.874065726,62352.51748643739
2023-02-09 00:00:00 UTC,0.017551004522806626,6705617.417257172,60365.47487173413
2023-02-10 00:00:00 UTC,0.016273616870955084,6240274.657109321,58417.97586815759
2023-02-11 00:00:00 UTC,0.015793691350884924,6065617.601591394,44521.903327121276
2023-02-12 00:00:00 UTC,0.015850034098773967,6085458.327322097,39821.49917666277
2023-02-13 00:00:00 UTC,0.016105222920700556,6192674.537382573,49647.40802424623
2023-02-14 00:00:00 UTC,0.01600202524664251,6162920.893928964,46653.8534402942
2023-02-15 00:00:00 UTC,0.015465277491256474,5982046.611730553,43783.938553877466
2023-02-16 00:00:00 UTC,0.01600183580894369,6180776.875954911,78822.28681728624
2023-02-17 00:00:00 UTC,0.01658141194760188,6370856.231037761,76197.27917263754
2023-02-18 00:00:00 UTC,0.016517713171574182,6345498.309835802,65573.92758666027
2023-02-19 00:00:00 UTC,0.016424387008757278,6351228.242056236,74800.50761995657
2023-02-20 00:00:00 UTC,0.01634032680655664,6318505.806044054,69879.1075062738
2023-02-21 00:00:00 UTC,0.016213868740955897,6263148.158414552,67899.81462754196
2023-02-22 00:00:00 UTC,0.01621362985154146,6247564.096818774,77218.81145019969
2023-02-23 00:00:00 UTC,0.016185297557674866,6301443.349291884,65698.72727092449
2023-02-24 00:00:00 UTC,0.016049636470899176,6206650.874384436,77983.0309043502
2023-02-25 00:00:00 UTC,0.01585885187341745,6141020.049702222,82204.1943240543
2023-02-26 00:00:00 UTC,0.01550561364676351,6018347.046277918,80198.18707110867
2023-02-27 00:00:00 UTC,0.015465345437239294,6058389.244778164,69110.74954352836
2023-02-28 00:00:00 UTC,0.015305341444244749,5988806.3319229605,70807.62184245462
2023-03-01 00:00:00 UTC,0.015190856046283945,5930151.818467807,69302.97143238159
